0.01309, 0.07821, 0.08434, 
0.01605, 0.07871, 0.08449, 
0.01792, 0.07697, 0.08291, 
0.01719, 0.07462, 0.08120, 
0.01970, 0.07342, 0.08007, 
0.02259, 0.07400, 0.07950, 
0.02252, 0.07159, 0.07770, 
0.02537, 0.07209, 0.07687, 
0.02684, 0.07053, 0.07477, 
0.02546, 0.06857, 0.07296, 
0.02668, 0.07059, 0.07481, 
0.02547, 0.06855, 0.07296, 
0.02658, 0.07059, 0.07487, 
0.02488, 0.06863, 0.07335, 
0.02583, 0.07065, 0.07536, 
0.02673, 0.07293, 0.07710, 
0.02473, 0.07089, 0.07618, 
0.02385, 0.07291, 0.07823, 
0.02192, 0.07439, 0.07997, 
0.01920, 0.07479, 0.08117, 
0.01830, 0.07704, 0.08294, 
0.01607, 0.07856, 0.08426, 
0.01458, 0.08073, 0.08571, 
0.01299, 0.08313, 0.08660, 
0.01301, 0.08596, 0.08758, 
0.01170, 0.08851, 0.08850, 
0.00968, 0.08647, 0.08759, 
0.00889, 0.08926, 0.08833, 
0.00612, 0.09034, 0.08783, 
0.00378, 0.09202, 0.08695, 
0.00386, 0.09502, 0.08696, 
0.00268, 0.09228, 0.08663, 
0.00479, 0.09428, 0.08736, 
0.00698, 0.09237, 0.08813, 
0.00539, 0.09483, 0.08744, 
0.00256, 0.09469, 0.08646, 
0.00454, 0.09685, 0.08713, 
0.00180, 0.09738, 0.08600, 
0.00191, 0.10038, 0.08581, 
0.00030, 0.10261, 0.08460, 
-0.00219, 0.10344, 0.08315, 
-0.00133, 0.10623, 0.08239, 
-0.00158, 0.10891, 0.08107, 
-0.00375, 0.11026, 0.07948, 
-0.00522, 0.11194, 0.07746, 
-0.00706, 0.11097, 0.07527, 
-0.00515, 0.11324, 0.07575, 
-0.00545, 0.11622, 0.07648, 
-0.00727, 0.11741, 0.07441, 
-0.00756, 0.11499, 0.07262, 
-0.00672, 0.11782, 0.07321, 
-0.00754, 0.11490, 0.07263, 
-0.00672, 0.11772, 0.07323, 
-0.00749, 0.11479, 0.07271, 
-0.00698, 0.11774, 0.07286, 
-0.00760, 0.11481, 0.07231, 
-0.00686, 0.11763, 0.07306, 
-0.00721, 0.11460, 0.07308, 
-0.00709, 0.11761, 0.07315, 
-0.00700, 0.11462, 0.07352, 
-0.00664, 0.11759, 0.07376, 
-0.00608, 0.11521, 0.07557, 
-0.00431, 0.11591, 0.07790, 
-0.00327, 0.11326, 0.07889, 
-0.00255, 0.11043, 0.07959, 
-0.00061, 0.10986, 0.08186, 
-0.00244, 0.10779, 0.08067, 
-0.00022, 0.10784, 0.08272, 
-0.00066, 0.10491, 0.08318, 
0.00198, 0.10497, 0.08461, 
0.00163, 0.10204, 0.08518, 
0.00433, 0.10155, 0.08639, 
0.00684, 0.10036, 0.08753, 
0.00937, 0.09893, 0.08830, 
0.01218, 0.09807, 0.08892, 
0.01507, 0.09731, 0.08922, 
0.01798, 0.09658, 0.08922, 
0.02089, 0.09589, 0.08896, 
0.02332, 0.09424, 0.08828, 
0.02053, 0.09531, 0.08883, 
0.02297, 0.09362, 0.08839, 
0.02476, 0.09149, 0.08717, 
0.02197, 0.09148, 0.08829, 
0.02441, 0.09025, 0.08704, 
0.02218, 0.09188, 0.08821, 
0.02486, 0.09127, 0.08701, 
0.02209, 0.09109, 0.08815, 
0.02341, 0.08863, 0.08702, 
0.02097, 0.08997, 0.08816, 
0.01809, 0.09050, 0.08883, 
0.02017, 0.08848, 0.08803, 
0.01725, 0.08906, 0.08849, 
0.01900, 0.08682, 0.08752, 
0.01742, 0.08914, 0.08858, 
0.01928, 0.08702, 0.08755, 
0.01814, 0.08958, 0.08862, 
0.02084, 0.08846, 0.08788, 
0.01882, 0.09053, 0.08872, 
0.02167, 0.08983, 0.08808, 
0.01945, 0.09164, 0.08899, 
0.02178, 0.09350, 0.08852, 
0.02292, 0.09623, 0.08799, 
0.02338, 0.09912, 0.08732, 
0.02356, 0.10200, 0.08648, 
0.02624, 0.10191, 0.08514, 
0.02718, 0.10429, 0.08357, 
0.02719, 0.10719, 0.08281, 
0.02864, 0.10976, 0.08221, 
0.03180, 0.11003, 0.08204, 
0.03399, 0.11179, 0.08319, 
0.03681, 0.11131, 0.08473, 
0.03812, 0.11243, 0.08719, 
0.03973, 0.11410, 0.08910, 
0.04260, 0.11413, 0.08824, 
0.04235, 0.11640, 0.09020, 
0.04504, 0.11719, 0.08909, 
0.04689, 0.11931, 0.08798, 
0.04772, 0.12215, 0.08738, 
0.04861, 0.11969, 0.08586, 
0.04775, 0.12249, 0.08676, 
0.04858, 0.11974, 0.08588, 
0.04774, 0.12254, 0.08679, 
0.04854, 0.11978, 0.08593, 
0.04771, 0.12258, 0.08685, 
0.04846, 0.11979, 0.08602, 
0.04763, 0.12258, 0.08696, 
0.04870, 0.12006, 0.08573, 
0.04793, 0.12292, 0.08655, 
0.04868, 0.12009, 0.08590, 
0.04777, 0.12288, 0.08682, 
0.04826, 0.11996, 0.08629, 
0.04734, 0.12262, 0.08745, 
0.04812, 0.11991, 0.08643, 
0.04775, 0.12288, 0.08688, 
0.04807, 0.11992, 0.08652, 
0.04683, 0.12223, 0.08802, 
0.04764, 0.11948, 0.08715, 
0.04771, 0.11681, 0.08571, 
0.04546, 0.11643, 0.08770, 
0.04323, 0.11498, 0.08908, 
0.04031, 0.11444, 0.08974, 
0.04155, 0.11278, 0.08753, 
0.03904, 0.11374, 0.08898, 
0.04040, 0.11220, 0.08678, 
0.03806, 0.11322, 0.08840, 
0.03970, 0.11178, 0.08633, 
0.03745, 0.11302, 0.08795, 
0.03724, 0.11111, 0.08565, 
0.03429, 0.11194, 0.08569, 
0.03218, 0.11122, 0.08368, 
0.03091, 0.10910, 0.08191, 
0.02966, 0.10642, 0.08132, 
0.02723, 0.10651, 0.08310, 
0.02804, 0.10362, 0.08293, 
0.02588, 0.10303, 0.08493, 
0.02719, 0.10034, 0.08508, 
0.02456, 0.10114, 0.08630, 
0.02383, 0.10394, 0.08553, 
0.02519, 0.10130, 0.08593, 
0.02244, 0.10195, 0.08695, 
0.02330, 0.09910, 0.08736, 
0.02074, 0.10061, 0.08781, 
0.02223, 0.09801, 0.08792, 
0.02123, 0.09525, 0.08856, 
0.01976, 0.09267, 0.08899, 
0.01866, 0.08988, 0.08888, 
0.01731, 0.08731, 0.08797, 
0.01599, 0.08479, 0.08701, 
0.01403, 0.08260, 0.08644, 
0.01202, 0.08052, 0.08563, 
0.01033, 0.07839, 0.08433, 
0.00982, 0.07591, 0.08272, 
0.00780, 0.07407, 0.08148, 
0.00687, 0.07190, 0.07962, 
0.00396, 0.07210, 0.07885, 
0.00348, 0.07439, 0.08073, 
0.00483, 0.07218, 0.07920, 
0.00206, 0.07198, 0.07805, 
0.00485, 0.07087, 0.07795, 
0.00710, 0.07197, 0.07961, 
0.00513, 0.07396, 0.08069, 
0.00692, 0.07195, 0.07939, 
0.00488, 0.07383, 0.08053, 
0.00651, 0.07175, 0.07910, 
0.00435, 0.07352, 0.08021, 
0.00644, 0.07168, 0.07907, 
0.00413, 0.07336, 0.08001, 
0.00614, 0.07148, 0.07880, 
0.00361, 0.07296, 0.07945, 
0.00501, 0.07082, 0.07788, 
0.00404, 0.07301, 0.07969, 
0.00599, 0.07111, 0.07841, 
0.00348, 0.07261, 0.07910, 
0.00416, 0.07039, 0.07720, 
0.00148, 0.07002, 0.07592, 
-0.00018, 0.06880, 0.07373, 
-0.00270, 0.07042, 0.07388, 
-0.00427, 0.06941, 0.07152, 
-0.00547, 0.06862, 0.06889, 
-0.00594, 0.07071, 0.07098, 
-0.00771, 0.07269, 0.07239, 
-0.00689, 0.07056, 0.07044, 
-0.00871, 0.07275, 0.07138, 
-0.00835, 0.07074, 0.06919, 
-0.00960, 0.07021, 0.06651, 
-0.01206, 0.07186, 0.06608, 
-0.01417, 0.07243, 0.06402, 
-0.01272, 0.07022, 0.06258, 
-0.01446, 0.07253, 0.06343, 
-0.01333, 0.07035, 0.06169, 
-0.01401, 0.07246, 0.06372, 
-0.01279, 0.07014, 0.06226, 
-0.01399, 0.07238, 0.06386, 
-0.01241, 0.07005, 0.06282, 
-0.01387, 0.07238, 0.06403, 
-0.01216, 0.07006, 0.06321, 
-0.01344, 0.07238, 0.06463, 
-0.01148, 0.07013, 0.06433, 
-0.01260, 0.07239, 0.06597, 
-0.01131, 0.07019, 0.06440, 
-0.01238, 0.07234, 0.06619, 
-0.01072, 0.07011, 0.06507, 
-0.01169, 0.07219, 0.06700, 
-0.00948, 0.07178, 0.06898, 
-0.00746, 0.07170, 0.07120, 
-0.00491, 0.07050, 0.07222, 
-0.00243, 0.06882, 0.07216, 
-0.00163, 0.07030, 0.07465, 
0.00020, 0.06836, 0.07327, 
-0.00074, 0.07056, 0.07509, 
0.00192, 0.06916, 0.07506, 
-0.00040, 0.07097, 0.07567, 
0.00240, 0.07035, 0.07657, 
0.00352, 0.07210, 0.07874, 
0.00518, 0.07368, 0.08068, 
0.00683, 0.07550, 0.08241, 
0.00951, 0.07662, 0.08319, 
0.01163, 0.07841, 0.08434, 
0.01312, 0.08065, 0.08567, 
0.01012, 0.08057, 0.08540, 
0.01227, 0.08244, 0.08635, 
0.00978, 0.08406, 0.08677, 
0.01146, 0.08633, 0.08778, 
0.00927, 0.08444, 0.08695, 
0.00679, 0.08299, 0.08609, 
0.00909, 0.08470, 0.08699, 
0.00611, 0.08463, 0.08659, 
0.00836, 0.08640, 0.08750, 
0.00571, 0.08781, 0.08732, 
0.00341, 0.08969, 0.08687, 
0.00524, 0.09200, 0.08743, 
0.00700, 0.09435, 0.08803, 
0.00458, 0.09275, 0.08728, 
0.00541, 0.09563, 0.08747, 
0.00284, 0.09440, 0.08653, 
0.00089, 0.09217, 0.08604, 
0.00321, 0.09391, 0.08681, 
0.00190, 0.09124, 0.08644, 
0.00403, 0.09326, 0.08706, 
0.00362, 0.09029, 0.08704, 
0.00619, 0.09167, 0.08774, 
0.00420, 0.08952, 0.08712, 
0.00687, 0.09059, 0.08795, 
0.00456, 0.09237, 0.08722, 
0.00610, 0.09489, 0.08772, 
0.00459, 0.09235, 0.08722, 
0.00652, 0.09456, 0.08787, 
0.00558, 0.09172, 0.08753, 
0.00491, 0.08881, 0.08736, 
0.00784, 0.08865, 0.08799, 
0.01033, 0.08696, 0.08795, 
0.01270, 0.08519, 0.08740, 
0.01448, 0.08292, 0.08658, 
0.01449, 0.08016, 0.08540, 
0.01504, 0.07760, 0.08391, 
0.01630, 0.07553, 0.08214, 
0.01903, 0.07476, 0.08115, 
0.02183, 0.07445, 0.08011, 
0.02026, 0.07219, 0.07890, 
0.02251, 0.07408, 0.07952, 
0.02113, 0.07173, 0.07827, 
0.02347, 0.07356, 0.07878, 
0.02296, 0.07116, 0.07705, 
0.02542, 0.07281, 0.07749, 
0.02761, 0.07183, 0.07569, 
0.02906, 0.07044, 0.07345, 
0.03138, 0.07234, 0.07372, 
0.03124, 0.07032, 0.07150, 
0.03220, 0.07256, 0.07326, 
0.03192, 0.07047, 0.07112, 
0.03289, 0.07275, 0.07284, 
0.03197, 0.07046, 0.07111, 
0.03298, 0.07276, 0.07277, 
0.03192, 0.07046, 0.07115, 
0.03297, 0.07276, 0.07278, 
0.03193, 0.07046, 0.07115, 
0.03302, 0.07277, 0.07274, 
0.03201, 0.07048, 0.07109, 
0.03315, 0.07279, 0.07265, 
0.03216, 0.07050, 0.07097, 
0.03389, 0.07279, 0.07186, 
0.03338, 0.07065, 0.06982, 
0.03463, 0.07299, 0.07124, 
0.03317, 0.07064, 0.07007, 
0.03468, 0.07300, 0.07116, 
0.03324, 0.07064, 0.06999, 
0.03465, 0.07301, 0.07119, 
0.03315, 0.07065, 0.07010, 
0.03458, 0.07302, 0.07129, 
0.03437, 0.07100, 0.06908, 
0.03628, 0.07330, 0.06937, 
0.03629, 0.07161, 0.06688, 
0.03841, 0.07343, 0.06579, 
0.03996, 0.07436, 0.06339, 
0.04138, 0.07693, 0.06400, 
0.03955, 0.07534, 0.06577, 
0.04138, 0.07691, 0.06399, 
0.03955, 0.07536, 0.06579, 
0.04139, 0.07700, 0.06408, 
0.03957, 0.07549, 0.06592, 
0.03961, 0.07377, 0.06347, 
0.04062, 0.07626, 0.06481, 
0.03875, 0.07458, 0.06645, 
0.04041, 0.07540, 0.06409, 
0.03922, 0.07290, 0.06292, 
0.04060, 0.07545, 0.06369, 
0.03938, 0.07293, 0.06262, 
0.04073, 0.07548, 0.06346, 
0.03944, 0.07294, 0.06250, 
0.04075, 0.07548, 0.06342, 
0.03937, 0.07294, 0.06263, 
0.04064, 0.07547, 0.06363, 
0.03916, 0.07292, 0.06308, 
0.04038, 0.07544, 0.06416, 
0.03869, 0.07297, 0.06424, 
0.03971, 0.07542, 0.06563, 
0.03811, 0.07486, 0.06811, 
0.03971, 0.07740, 0.06810, 
0.03998, 0.07568, 0.06566, 
0.03841, 0.07538, 0.06820, 
0.03676, 0.07490, 0.07066, 
0.03450, 0.07401, 0.07243, 
0.03212, 0.07360, 0.07423, 
0.02959, 0.07324, 0.07580, 
0.02691, 0.07317, 0.07716, 
0.02407, 0.07238, 0.07770, 
0.02141, 0.07290, 0.07900, 
0.01851, 0.07283, 0.07977, 
0.01853, 0.07527, 0.08150, 
0.01593, 0.07384, 0.08104, 
0.01712, 0.07623, 0.08240, 
0.01926, 0.07809, 0.08338, 
0.01644, 0.07706, 0.08332, 
0.01430, 0.07871, 0.08464, 
0.01309, 0.08116, 0.08591, 
0.01040, 0.08244, 0.08627, 
0.01164, 0.08499, 0.08724, 
0.00864, 0.08502, 0.08718, 
0.00845, 0.08790, 0.08804, 
0.00632, 0.09003, 0.08792, 
0.00538, 0.09285, 0.08741, 
0.00386, 0.09540, 0.08696, 
0.00152, 0.09697, 0.08594, 
0.00073, 0.09983, 0.08545, 
-0.00053, 0.10229, 0.08427, 
0.00016, 0.10515, 0.08366, 
-0.00252, 0.10513, 0.08231, 
-0.00066, 0.10749, 0.08231, 
-0.00318, 0.10626, 0.08124, 
-0.00382, 0.10868, 0.07958, 
-0.00582, 0.10928, 0.07743, 
-0.00370, 0.11128, 0.07814, 
-0.00295, 0.10913, 0.08015, 
-0.00475, 0.11030, 0.07806, 
-0.00320, 0.11276, 0.07882, 
-0.00480, 0.11093, 0.07704, 
-0.00337, 0.11319, 0.07850, 
-0.00456, 0.11070, 0.07727, 
-0.00319, 0.11297, 0.07879, 
-0.00489, 0.11127, 0.07698, 
-0.00714, 0.10975, 0.07566, 
-0.00526, 0.11198, 0.07637, 
-0.00506, 0.11493, 0.07578, 
-0.00706, 0.11682, 0.07440, 
-0.00741, 0.11978, 0.07399, 
-0.00820, 0.11908, 0.07117, 
-0.00831, 0.12204, 0.07167, 
-0.00869, 0.12010, 0.06941, 
-0.00924, 0.12305, 0.06917, 
-0.00949, 0.12136, 0.06669, 
-0.00940, 0.11837, 0.06696, 
-0.00796, 0.11884, 0.06956, 
-0.00835, 0.12157, 0.07092, 
-0.00838, 0.11876, 0.06987, 
-0.00850, 0.12164, 0.07073, 
-0.00835, 0.11875, 0.06994, 
-0.00840, 0.12159, 0.07096, 
-0.00812, 0.11861, 0.07067, 
-0.00801, 0.12136, 0.07189, 
-0.00860, 0.11954, 0.06957, 
-0.00800, 0.12153, 0.07175, 
-0.00867, 0.11960, 0.06954, 
-0.00804, 0.12158, 0.07171, 
-0.00873, 0.11976, 0.06942, 
-0.00807, 0.12169, 0.07163, 
-0.00883, 0.12004, 0.06923, 
-0.00874, 0.12280, 0.07043, 
-0.00951, 0.12434, 0.06797, 
-0.00871, 0.12164, 0.06908, 
-0.00807, 0.12184, 0.07201, 
-0.00908, 0.12314, 0.06950, 
-0.00816, 0.12117, 0.07158, 
-0.00745, 0.12228, 0.07428, 
-0.00640, 0.12183, 0.07705, 
-0.00504, 0.12266, 0.07960, 
-0.00423, 0.12441, 0.08190, 
-0.00330, 0.12667, 0.08365, 
-0.00192, 0.12920, 0.08455, 
-0.00100, 0.13205, 0.08434, 
-0.00091, 0.13485, 0.08325, 
-0.00106, 0.13757, 0.08199, 
-0.00230, 0.13965, 0.08023, 
-0.00375, 0.14125, 0.07814, 
-0.00505, 0.14295, 0.07604, 
-0.00684, 0.14479, 0.07447, 
-0.00929, 0.14652, 0.07403, 
-0.01204, 0.14772, 0.07389, 
-0.01492, 0.14856, 0.07383, 
-0.01773, 0.14961, 0.07387, 
-0.02061, 0.15045, 0.07376, 
-0.02353, 0.15114, 0.07353, 
-0.02650, 0.15153, 0.07362, 
-0.02945, 0.15138, 0.07301, 
-0.03232, 0.15065, 0.07252, 
-0.03466, 0.14888, 0.07194, 
-0.03383, 0.15173, 0.07239, 
-0.03599, 0.15380, 0.07216, 
-0.03815, 0.15179, 0.07156, 
-0.03590, 0.15372, 0.07204, 
-0.03778, 0.15142, 0.07162, 
-0.03539, 0.15315, 0.07215, 
-0.03759, 0.15117, 0.07166, 
-0.03521, 0.15293, 0.07217, 
-0.03740, 0.15093, 0.07168, 
-0.03503, 0.15271, 0.07218, 
-0.03724, 0.15073, 0.07171, 
-0.03494, 0.15259, 0.07219, 
-0.03786, 0.15216, 0.07167, 
-0.03572, 0.15422, 0.07208, 
-0.03790, 0.15218, 0.07184, 
-0.03579, 0.15431, 0.07208, 
-0.03805, 0.15235, 0.07181, 
-0.03629, 0.15476, 0.07209, 
-0.03890, 0.15333, 0.07169, 
-0.03718, 0.15087, 0.07183, 
-0.03495, 0.15285, 0.07221, 
-0.03770, 0.15180, 0.07166, 
-0.03569, 0.15396, 0.07216, 
-0.03815, 0.15234, 0.07159, 
-0.03717, 0.15516, 0.07196, 
-0.03567, 0.15774, 0.07218, 
-0.03800, 0.15591, 0.07169, 
-0.03990, 0.15823, 0.07145, 
-0.04282, 0.15875, 0.07103, 
-0.04535, 0.16024, 0.07042, 
-0.04247, 0.16082, 0.07103, 
-0.04539, 0.16076, 0.07036, 
-0.04728, 0.16305, 0.06992, 
-0.04443, 0.16340, 0.07080, 
-0.04689, 0.16194, 0.06988, 
-0.04501, 0.16416, 0.07063, 
-0.04755, 0.16294, 0.06958, 
-0.04477, 0.16302, 0.07074, 
-0.04710, 0.16140, 0.06977, 
-0.04501, 0.16343, 0.07049, 
-0.04750, 0.16196, 0.06968, 
-0.04544, 0.16398, 0.07051, 
-0.04786, 0.16247, 0.06954, 
-0.04519, 0.16142, 0.07044, 
-0.04800, 0.16221, 0.06971, 
-0.04561, 0.16389, 0.07039, 
-0.04799, 0.16232, 0.06946, 
-0.04555, 0.16379, 0.07041, 
-0.04789, 0.16216, 0.06946, 
-0.04524, 0.16313, 0.07048, 
-0.04746, 0.16132, 0.06961, 
-0.04468, 0.16066, 0.07052, 
-0.04279, 0.15835, 0.07083, 
-0.04021, 0.15975, 0.07143, 
-0.03792, 0.15787, 0.07193, 
-0.03862, 0.15497, 0.07162, 
-0.03658, 0.15280, 0.07194, 
-0.03717, 0.14987, 0.07165, 
-0.03422, 0.14998, 0.07214, 
-0.03256, 0.15244, 0.07262, 
-0.03490, 0.15062, 0.07216, 
-0.03595, 0.14789, 0.07148, 
-0.03330, 0.14920, 0.07203, 
-0.03542, 0.15131, 0.07204, 
-0.03549, 0.14832, 0.07190, 
-0.03280, 0.14969, 0.07222, 
-0.03488, 0.15185, 0.07224, 
-0.03402, 0.14897, 0.07220, 
-0.03243, 0.15151, 0.07257, 
-0.03430, 0.14923, 0.07202, 
-0.03280, 0.15178, 0.07256, 
-0.03542, 0.15044, 0.07197, 
-0.03268, 0.15144, 0.07267, 
-0.03515, 0.14989, 0.07195, 
-0.03372, 0.15246, 0.07253, 
-0.03587, 0.15044, 0.07201, 
-0.03394, 0.15269, 0.07246, 
-0.03257, 0.15003, 0.07266, 
-0.03398, 0.15269, 0.07248, 
-0.03214, 0.15033, 0.07273, 
-0.03480, 0.15166, 0.07225, 
-0.03228, 0.15008, 0.07265, 
-0.03392, 0.15259, 0.07249, 
-0.03108, 0.15173, 0.07293, 
-0.03062, 0.14878, 0.07260, 
-0.02758, 0.14888, 0.07233, 
-0.02519, 0.14714, 0.07182, 
-0.02276, 0.14562, 0.07090, 
-0.01987, 0.14501, 0.07014, 
-0.01715, 0.14410, 0.06918, 
-0.01454, 0.14281, 0.06845, 
-0.01247, 0.14036, 0.06894, 
-0.01095, 0.13772, 0.07011, 
-0.00990, 0.13503, 0.07096, 
-0.00858, 0.13194, 0.07116, 
-0.00848, 0.12901, 0.07181, 
-0.00824, 0.12616, 0.07271, 
-0.00791, 0.12332, 0.07362, 
-0.00765, 0.12034, 0.07330, 
-0.00694, 0.11746, 0.07371, 
-0.00620, 0.11500, 0.07529, 
-0.00555, 0.11219, 0.07611, 
-0.00443, 0.11043, 0.07828, 
-0.00232, 0.11081, 0.08038, 
-0.00109, 0.10843, 0.08173, 
-0.00125, 0.10556, 0.08261, 
0.00069, 0.10409, 0.08437, 
-0.00075, 0.10146, 0.08427, 
0.00179, 0.10288, 0.08499, 
